split,line_no,segment_id,duration_seconds,start_time,end_time,text_len,word_count,english_token_count,number_count,cs_terms_count,cs_terms_count_given,cs_terms_list_size,topic,audio_present,has_original_video_link,has_original_video_title,suspect,suspect_reasons,segment_text_preview,cs_terms_preview
train,9786,Med_CS-4744-1,9.0,1781481600000.0,1781482140000.0,117,27,44,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Xin chào các bạn. Hôm nay mình muốn chia sẻ một chút về hạt Koplik là dấu hiệu nhận biết sớm khi trẻ bị mắc bệnh sởi.,Koplik
train,9787,Med_CS-4744-3,9.0,1781484180000.0,1781484720000.0,124,29,42,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Ở đây nếu xuất hiện những hạt trắng xung quanh có thể có viền đỏ nổi lên bên trên niêm mạc má thì đó là dấu hiệu hạt Koplik.,Koplik
train,9788,Med_CS-4744-4,12.0,1781485080000.0,1781485800000.0,182,44,63,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hạt Koplik là một dấu hiệu rất điển hình, đặc trưng và rất dễ dàng, ba mẹ có thể tự phát hiện ở nhà, vì vậy hãy lưu ý để trẻ có thể được đến khám và điều trị mộ",Koplik
train,9789,Med_CS-4745-2,7.0,1781482080000.0,1781482500000.0,117,26,41,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Khám Lasègue này thì tư thế bệnh nhân này cũng nằm ngửa này, hai tay có thể xuôi hoặc có thể đặt chất ngực cũng được.",Lasègue
train,9790,Med_CS-4745-3,4.0,1781486280000.0,1781486520000.0,58,14,19,1,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Và Lasègue dương tính khi mà cái góc này nó nhỏ hơn 70 độ.,Lasègue
train,9791,Med_CS-4746-2,3.0,1781481720000.0,1781481900000.0,68,16,21,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Nếu như có nghiệm pháp như tay đất thì thì Neri nó sẽ tương ứng với.,Neri
train,9792,Med_CS-474_1-10,8.0,1781485860000.0,1781486340000.0,139,33,49,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Đi thi người ta sẽ hỏi các em cái câu hỏi là đoạn nào sau đây của hệ thống ống thẳng mà sự tái hấp thu natri và nước phụ thuộc vào hormone?,hormone
train,9793,Med_CS-474_1-14,7.0,1781487660000.0,1781488080000.0,131,31,46,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chỉ có đoạn sau ống lượn xa và kể thêm cái ống góp vỏ này này, được chưa nào? Cái ống góp này thì nó mới phụ thuộc hormone mà thôi.",hormone
train,9794,Med_CS-474_1-31,3.0,1781501400000.0,1781501580000.0,62,15,20,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Chị sẽ dạy cho các em là về đặc điểm chung của các hormone ấy.,hormone
train,9795,Med_CS-474_1-34,3.0,1781502660000.0,1781502840000.0,52,12,17,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì hormone nó sẽ đặc điểm của tuyến nội tiết là gì?,hormone
train,9796,Med_CS-474_1-6,4.0,1781484540000.0,1781484780000.0,80,18,27,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Còn cái đoạn đầu của quai Henle ấy, đoạn đầu, xin lỗi, đoạn đầu của ống lượn xa.",Henle
train,9797,Med_CS-474_1-9,3.0,1781485560000.0,1781485740000.0,58,13,18,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chỉ có cái đoạn sau này này, đó, nó mới phụ thuộc hormone.",hormone
train,9798,Med_CS-474_2-1,5.0,1781481600000.0,1781481900000.0,126,29,46,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,thì nó sẽ thấm trực tiếp sản phẩm của nó vào trong máu. Thì hormone là những cái sản phẩm màu vàng này nó sẽ đi vào trong máu.,hormone
train,9799,Med_CS-474_2-21,11.0,1781490600000.0,1781491260000.0,243,59,87,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nên cái thụ thể mà dành cho hormone này nó sẽ nằm ngay trên màng tế bào. Nên khi mà các em học vào bài sinh lý nội tiết tổng quan ấy là các em sẽ được học là ph,hormone
train,9800,Med_CS-474_2-32,5.0,1781497500000.0,1781497800000.0,109,26,38,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nó sẽ đưa vào đâu? Nó sẽ đưa vào trong dịch kẽ của tủy thận. Nó giống như là cái cành lên dày của quai Henle.,Henle
train,9801,Med_CS-474_2-5,8.0,1781483280000.0,1781483760000.0,178,43,60,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nó sẽ dễ dàng đi qua màng tế bào. Khi vào trong màng thì nó sẽ kết hợp với một cái thụ thể tương ứng dành cho nó, đây là thụ thể dành cho nó này, tạo ra phức hợ",hormone
train,9802,Med_CS-4752_2-17,3.0,1781500620000.0,1781500800000.0,84,17,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,hoặc tiêm vào các khớp liên mấu cạnh cuộc sống hoặc là tiêm steroid ngoài bằng cứng.,steroid
train,9803,Med_CS-4752_2-7,4.0,1781489460000.0,1781489700000.0,90,21,29,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Về phim mRI đây là lựa chọn tốt nhất để chẩn đoán ban đầu và đánh giá tình trạng thoát vị.,mRI
train,9804,Med_CS-4752_2-9,9.0,1781490060000.0,1781490600000.0,152,34,56,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Chúng ta có thể dùng phương pháp này khi mà bệnh nhân không thể chụp mRI hoặc chúng ta muốn khảo sát thêm về xương và bệnh lý cốt hóa dây chằng dọc sau.,mRI
train,9805,Med_CS-4757_3-2,3.0,1781486340000.0,1781486520000.0,48,11,16,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chú yếu đến nỗi không đi lại được, phải thở oxy.",oxy
train,9806,Med_CS-475_1-26,6.0,1781494920000.0,1781495280000.0,70,15,23,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,do cái tình trạng nhiễm toan lactic từ quá trình phân giải kỵ khí này.,lactic
train,9807,Med_CS-475_2-11,4.0,1781487300000.0,1781487540000.0,96,23,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Bây giờ nói về điểm thứ ba là tế bào không có oxy nó dẫn đến những thay đổi không thể đảo ngược.,oxy
train,9808,Med_CS-475_2-28,4.0,1781495100000.0,1781495340000.0,56,13,15,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Và ở trong trứng trị thì biết cái cái men đó là amylase.,amylase
train,9809,Med_CS-475_2-7,7.0,1781484300000.0,1781484720000.0,80,22,27,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Do đó nó sẽ khi mà mình cung cấp oxy á thì là cái bơm này nó nó sẽ bơm ra ngoài.,oxy
train,9810,Med_CS-4766_1-2,7.0,1781490360000.0,1781490780000.0,135,31,40,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tuy nhiên là gì ạ, trong giai đoạn này đã có tổn thương bó tháp thì chúng ta có thể thấy đã có dấu hiệu của Babinski rồi, đúng không ạ?",Babinski
train,9811,Med_CS-4766_1-3,4.0,1781492820000.0,1781493060000.0,70,15,22,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Dấu hiệu Babinski hoặc là dấu hiệu tương đương là gì ạ, là dương tính.",Babinski
train,9812,Med_CS-4766_1-7,4.0,1781502780000.0,1781503020000.0,73,17,23,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Có dấu hiệu Babinski hoặc có dấu hiệu tương đương ở bên gì ạ, ở bên liệt.",Babinski
train,9813,Med_CS-4766_2-2,6.0,1781485140000.0,1781485500000.0,102,23,33,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đúng không nào? Đấy là dấu hiệu cơ năng của bệnh nhân là gì ạ? là hysteria sang chấn tâm lý thôi, nha.",hysteri
train,9814,Med_CS-4766_2-3,5.0,1781487000000.0,1781487300000.0,120,27,39,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì đấy là những trường hợp có cái sang chấn tâm lý của hysteria đấy. Tức là nó liệt nhưng mà nó vẫn biết. Đúng không ạ?,hysteri
train,9815,Med_CS-4766_2-5,8.0,1781494020000.0,1781494500000.0,161,34,54,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"là cái vùng chi phối cảm giác, thất ngôn kiểu Broca, tức là bệnh nhân không nói được, nhưng vẫn hiểu được, đúng không ạ? Vẫn có thể đối thoại được bằng chữ viết",Broca
train,9816,Med_CS-4767_2-2,11.0,1781499600000.0,1781500260000.0,220,49,77,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thường những cái tổn thương thần kinh ngoại biên này nó có hồi phục được nhưng mà tùy ha, nếu mà chỉ tổn thương bao myelin thôi á nghĩa là tổn thương sơ sơ mấy ",myelin
train,9817,Med_CS-4767_2-3,8.0,1781500260000.0,1781500740000.0,150,35,55,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nhưng mà nếu mà tổn thương sợi trục á thì nó sẽ hồi phục khá lâu. Và liệt bảy ngoại biên là một cái tổn thương có thể từ myelin tới thể sợi trục luôn.,myelin
train,9818,Med_CS-4767_3-3,5.0,1781483940000.0,1781484240000.0,86,19,29,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tại vì cái đó mình hên, mình gặp được những người mà nó chỉ tổn thương ba myelin thôi.",myelin
train,9819,Med_CS-4767_4-1,7.0,1781486400000.0,1781486820000.0,127,30,39,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"là khi mà lạnh á nó làm co thắt những cái động mạch ở trong cái ống tai trong cái xương đá đó, còn gọi là trong cái vòi Fallop.",Fallop
train,9820,Med_CS-4767_4-3,4.0,1781487240000.0,1781487480000.0,42,10,15,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đây, cái ống này gọi là cái vòi Fallop nè.",Fallop
train,9821,Med_CS-4767_4-5,6.0,1781490960000.0,1781491320000.0,93,20,28,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì thường nhất là nhiễm siêu vi và là thường là nhiễm zona đó, thường nhất là nhiễm Zona ha.",zona
train,9822,Med_CS-4767_4-7,8.0,1781493120000.0,1781493600000.0,160,34,54,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Còn tổn thương dạng này nè, tổn thương do viêm tai xương chũm, tổn thương do chấn thương vỡ xương đá hoặc là do phẫu thuật xương đá, hoặc là tổn thương do zona.",zona
train,9823,Med_CS-4770-1,9.0,1781483820000.0,1781484360000.0,97,23,35,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Cái trường hợp mà đau vai gáy này á thì em nên hướng dẫn cho khách hàng của mình đi chụp mRI nhé.,mRI
train,9824,Med_CS-4770-3,5.0,1781485440000.0,1781485740000.0,72,17,24,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,Sau khi mà mình chụp mRI á thì mình sẽ biết được là cái nguyên nhân nào.,mRI
train,9825,Med_CS-4772-8,3.0,1781487540000.0,1781487720000.0,96,23,31,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tá tràng là nơi dịch tụy và mật đổ vào qua bóng Vater, đổ chung từ ống mật chủ và ống tụy chính.",Vater
train,9826,Med_CS-478-10,10.0,1781487240000.0,1781487780000.0,166,34,56,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vitamin B12, cobalamin cần cho tổng hợp DNA, duy trì bao myelin thần kinh. Thiếu thiếu máu hồng cầu to, thoái hóa tủy sống bán cấp bán bên, mất cảm giác sâu, yế",myelin
train,9827,Med_CS-478-15,9.0,1781489640000.0,1781490120000.0,138,30,48,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chống oxy hóa mạnh, bảo vệ màng tế bào và enzyme khỏi tổn thương do gốc tự do. Tổng hợp colagen, cần cho mô liên kết, mạch máu, da, xương.",colagen
train,9828,Med_CS-478-2,11.0,1781482140000.0,1781482740000.0,251,50,87,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vitamin là những hợp chất hữu cơ cần thiết với lượng rất nhỏ, nhưng không thể thiếu cho sự sống. Chúng không phải là nguồn năng lượng, cũng không phải nguyên li",coenzym
train,9829,Med_CS-478-27,8.0,1781496120000.0,1781496540000.0,115,26,38,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Bảy, vitamin K, cục máu đông và xương chắc. Vitamin K, cần cho tổng hợp các yếu tố đông máu II, VII, IX, X tại gan.",II
train,9830,Med_CS-478-6,10.0,1781484480000.0,1781485020000.0,174,34,49,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hai, vitamin B, các trợ lý enzyme trong chuyển hóa năng lượng. Hãy nhớ, gần như toàn bộ vitamin nhóm B tham gia vào quá trình giải phóng năng lượng từ glucid, l",lipid
train,9831,Med_CS-478-7,6.0,1781485080000.0,1781485380000.0,123,25,38,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Mỗi vitamin có một vai trò riêng, nhưng chung là làm coenzyme cho enzyme chuyển hóa. Một số cái tên quan trọng cần nhớ sâu.",coenzym
train,9832,Med_CS-478-8,10.0,1781486100000.0,1781486640000.0,140,23,32,2,3,3,3,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Gợi nhớ: B1, glucose, não, tim. Vitamin B6, pyridoxine, coenzyme trong chuyển hóa acid amin, tạo chất dẫn truyền thần kinh, GABA, serotonin.",glucose;coenzym;amin
train,9833,Med_CS-4789-11,4.0,1781491020000.0,1781491260000.0,61,12,19,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Bệnh pemphigus thông thường là một phản ứng quá mẫn loại hai.,pemphigus
train,9834,Med_CS-4789-24,4.0,1781499000000.0,1781499240000.0,94,20,32,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Khởi phát của pemphigus thể thông thường có thể là các bọng nước và vết loét ở niêm mạc miệng.,pemphigus
train,9835,Med_CS-4789-35,4.0,1781507220000.0,1781507460000.0,103,20,33,0,1,1,1,Diagnostics,True,True,True,True,duration_mismatch_start_end_gt_1s,"Có thể được chẩn đoán bằng dấu Nikolsky dương tính, sinh thiết da hoặc miễn dịch huỳnh quang trực tiếp.",Nikolsky
train,9836,Med_CS-4789-5,8.0,1781482800000.0,1781483280000.0,139,31,53,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"pemphigus thông thường là một rối loạn tự miễn của da hiếm gặp, gây nên những bọng nước hoặc nốt mọng do có sự phân tách của các tế bào da.",pemphigus
train,9837,Med_CS-4790_1-10,4.0,1781496180000.0,1781496420000.0,125,28,44,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Đây là hình ảnh một cái bệnh nhân bị pemphigus. Mình đưa cái hình ảnh này đầu tiên cho các bạn vì sao thì các bạn biết không?,pemphigus
train,9838,Med_CS-4790_1-11,9.0,1781499420000.0,1781499960000.0,129,30,37,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Thế thì tổn thương ở ở pemphigus thì nó thường là là thế nào? Ở cái độ tuổi nào? Thường gặp ở cái bệnh nhân ở độ tuổi trung niên.,pemphigus
train,9839,Med_CS-4790_1-12,8.0,1781499960000.0,1781500440000.0,150,36,48,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nam nam bằng với nữ là ngang nhau chứ không phải là nó nó ở hay gặp ở nữ hơn giống như những cái bệnh tự miễn ở bên bên chỗ bệnh bệnh colagen đâu nhé.,colagen
train,9840,Med_CS-4790_1-13,9.0,1781500500000.0,1781501040000.0,187,39,57,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì bệnh pemphigus hoàn toàn có thể liên quan đến việc sử dụng thuốc. Có một số thuốc có thể gây ra Pemphigus do thuốc. Nhưng mà nó nó không nó không phổ biến, ",pemphigus
train,9841,Med_CS-4790_1-16,9.0,1781501700000.0,1781502240000.0,161,37,57,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thì tổn thương nó khá là sâu, khá là sâu mà khác với cái pemphigus thể lá, thể tổn thương nông hơn. Thì tí nữa mình sẽ xem các cái hình ảnh lâm sàng các bạn nhé",pemphigus
